Date,Price,Open,High,Low,Vol.,Change %
12-Nov-20,331.75,335.72,335.97,329.25,77.48M,-1.73%
13-Nov-20,334.81,333.02,335.59,332.95,64.21M,0.92%
16-Nov-20,338.09,338.08,338.82,334.24,91.34M,0.98%
17-Nov-20,331.28,336.26,337.56,330.95,82.25M,-2.01%
18-Nov-20,324.87,333.57,333.57,324.8,87.03M,-1.93%
19-Nov-20,321.53,324.47,324.47,319.32,86.26M,-1.03%
20-Nov-20,321.68,321.28,323.88,320.09,104.75M,0.05%
23-Nov-20,321.63,322.84,323.43,320.25,85.02M,-0.02%
24-Nov-20,325.21,324.38,325.87,322.64,96.69M,1.11%
25-Nov-20,325.6,324.78,325.77,321.64,77.68M,0.12%
27-Nov-20,322.46,325.58,325.58,321.14,35.20M,-0.96%
30-Nov-20,317.73,321.65,321.74,316.56,132.54M,-1.47%
1-Dec-20,320.1,320.07,324.45,319.88,91.00M,0.75%
2-Dec-20,322.24,319.42,322.28,316.56,76.03M,0.67%
3-Dec-20,318.69,320.74,321.72,317.79,72.18M,-1.10%
4-Dec-20,315.37,318.43,319.67,313.65,77.04M,-1.04%
7-Dec-20,317.11,314.43,318.69,314.43,75.78M,0.55%
8-Dec-20,316.14,315.74,318.22,313.76,79.59M,-0.31%
9-Dec-20,315.33,315.94,316.72,313.31,87.89M,-0.26%
10-Dec-20,313.72,315.61,316.27,312.41,76.47M,-0.51%
11-Dec-20,314.19,312.66,314.65,312.16,69.74M,0.15%
14-Dec-20,312.52,316.41,319.14,312.43,71.58M,-0.53%
15-Dec-20,318.57,313.94,319.59,312.56,78.04M,1.94%
16-Dec-20,314.92,319.49,321.1,314.79,78.93M,-1.15%
17-Dec-20,317.19,316.37,319.45,316.37,81.43M,0.72%
18-Dec-20,314.42,317.36,318.3,312.9,172.79M,-0.87%
21-Dec-20,310.45,311.81,311.81,306.97,98.46M,-1.26%
22-Dec-20,309.77,310.25,311.04,308.95,72.16M,-0.22%
23-Dec-20,309.16,311.51,313.71,309.15,64.49M,-0.20%
24-Dec-20,311.3,309.71,311.52,308.16,24.88M,0.69%
28-Dec-20,312.77,312.89,314.74,311.58,51.29M,0.47%
29-Dec-20,312.61,313.56,314.92,311.82,54.98M,-0.05%
30-Dec-20,314.09,312.35,315.21,312.35,53.74M,0.47%
31-Dec-20,319.07,314.12,319.27,313.51,55.08M,1.59%
4-Jan-21,310.76,318.91,319.3,309.11,85.15M,-2.60%
5-Jan-21,310.86,311.19,312.38,308.28,71.63M,0.03%
6-Jan-21,318.51,313.17,320.59,312.01,86.08M,2.46%
7-Jan-21,314.27,320.28,320.75,314.12,84.78M,-1.33%
8-Jan-21,317,314.9,317.52,314.35,79.01M,0.87%
