Date,Price,Open,High,Low,Vol.,Change %
29-May-20,214.27,213.66,215.51,212.58,192.04M,-0.80%
1-Jun-20,218.78,214.21,220.43,213.89,84.74M,2.10%
2-Jun-20,220.22,220.79,221.05,217.8,90.71M,0.66%
3-Jun-20,225.51,221.7,226.71,221.7,104.92M,2.40%
4-Jun-20,221.44,224.08,224.08,219.55,106.93M,-1.80%
5-Jun-20,229.41,229.16,230.88,227.27,148.10M,3.60%
8-Jun-20,234.35,232,234.35,231.48,106.63M,2.15%
9-Jun-20,231.73,230.09,232.74,228.9,86.30M,-1.12%
10-Jun-20,227.3,230.84,231.65,226.01,99.07M,-1.91%
11-Jun-20,213.07,218.81,220.96,213.07,114.95M,-6.26%
12-Jun-20,219.81,219.93,220.6,214.26,87.85M,3.16%
15-Jun-20,222.04,213.57,223.07,213.55,91.31M,1.01%
16-Jun-20,225.93,229.33,229.65,222.62,89.11M,1.75%
17-Jun-20,223.37,227.63,227.63,223.29,80.78M,-1.13%
18-Jun-20,220.38,221.14,221.86,219.41,97.46M,-1.34%
19-Jun-20,218.11,223.07,223.07,216.46,233.18M,-1.03%
22-Jun-20,217.56,217.17,218.22,214.71,93.43M,-0.25%
23-Jun-20,216.79,219.85,219.89,216.39,83.09M,-0.35%
24-Jun-20,211.03,213.82,214.96,206.84,99.63M,-2.66%
25-Jun-20,213.32,209.48,213.46,209.48,76.59M,1.09%
26-Jun-20,209.45,212.5,213.79,209.37,122.50M,-1.81%
29-Jun-20,213,211.45,213,208.87,73.79M,1.69%
30-Jun-20,216.39,213.8,217.13,213.05,100.70M,1.59%
1-Jul-20,221.96,217.03,222.72,216.77,75.22M,2.57%
2-Jul-20,221.21,225.27,225.36,220.5,58.45M,-0.34%
6-Jul-20,221.59,225.28,225.53,221.17,63.30M,0.17%
7-Jul-20,218.04,218.71,220.6,217.89,65.22M,-1.60%
8-Jul-20,217.69,218.53,219.37,216,72.22M,-0.16%
9-Jul-20,216.96,216.82,217.81,213.52,69.73M,-0.34%
10-Jul-20,217.32,217.14,218.2,216.09,69.81M,0.17%
13-Jul-20,213.77,217.73,218.37,213.51,65.14M,-1.63%
