Date,Price,Open,High,Low,Vol.,Change %
19-Jun-18,454.49,456.02,456.02,451.36,-,-0.34%
20-Jun-18,453.08,454.49,457.3,452.85,-,-0.31%
21-Jun-18,452.23,453.08,454.48,448.85,-,-0.19%
22-Jun-18,449.85,452.23,455.55,449.53,-,-0.53%
25-Jun-18,445.2,449.85,449.85,441.97,-,-1.03%
26-Jun-18,443.56,445.2,445.52,440.73,-,-0.37%
27-Jun-18,437.95,443.56,446.59,437.94,-,-1.26%
28-Jun-18,441.71,437.95,443.58,437.2,-,0.86%
29-Jun-18,441.15,441.71,449.55,441.07,-,-0.13%
2-Jul-18,444.07,441.15,444.07,438.41,-,0.66%
3-Jul-18,439.39,444.07,446.23,438.9,-,-1.05%
5-Jul-18,440.41,439.39,442.27,439.17,-,0.23%
6-Jul-18,442.61,440.41,444.47,437.94,-,0.50%
9-Jul-18,452.89,442.61,453.32,442.61,-,2.32%
10-Jul-18,451.21,452.89,454.5,449.99,-,-0.37%
11-Jul-18,448.87,451.21,451.26,448.17,-,-0.52%
12-Jul-18,449.73,448.87,451.79,447.32,-,0.19%
13-Jul-18,447.65,449.73,449.73,443.35,-,-0.46%
16-Jul-18,455.69,447.65,456.08,447.65,-,1.80%
17-Jul-18,456.39,455.69,458.08,453.95,-,0.15%
18-Jul-18,463.37,456.39,464.42,456.39,-,1.53%
19-Jul-18,456.69,463.37,463.37,456.05,-,-1.44%
20-Jul-18,457.59,456.69,458.72,454.25,-,0.20%
23-Jul-18,463.64,457.59,464.36,457.22,-,1.32%
24-Jul-18,465.17,463.64,467.85,463.64,-,0.33%
25-Jul-18,466.36,465.17,466.97,462.4,-,0.26%
26-Jul-18,465.79,466.36,469.04,465.46,-,-0.12%
27-Jul-18,466.93,465.79,469.15,464.42,-,0.24%
30-Jul-18,467.04,466.93,470.54,466.56,-,0.02%
31-Jul-18,463.85,467.04,468.36,462.88,-,-0.68%
1-Aug-18,463.83,463.85,468.97,462.75,-,0.00%
2-Aug-18,464.02,463.83,464.74,459.35,-,0.04%
3-Aug-18,466.49,464.02,466.53,463.23,-,0.53%
6-Aug-18,468.48,466.49,469.97,466.25,-,0.43%
7-Aug-18,470.75,468.48,473.71,468.48,-,0.48%
8-Aug-18,471.96,470.75,473.02,470.17,-,0.26%
9-Aug-18,469.3,471.96,471.96,469.03,-,-0.56%
10-Aug-18,463.85,469.3,469.3,461.42,-,-1.16%
13-Aug-18,459.14,463.85,464.75,458.96,-,-1.02%
14-Aug-18,463.08,459.14,464.24,459.14,-,0.86%
15-Aug-18,459.95,463.08,463.08,457.69,-,-0.68%
16-Aug-18,465.69,459.95,467.16,459.95,-,1.25%
17-Aug-18,466.68,465.69,467.48,464.73,-,0.21%
20-Aug-18,468.32,466.68,469.02,466.38,-,0.35%
21-Aug-18,470.06,468.32,472.41,467.76,-,0.37%
22-Aug-18,468.82,470.06,470.11,467.83,-,-0.26%
23-Aug-18,466.41,468.82,468.82,465.78,-,-0.51%
24-Aug-18,467.79,466.41,468.74,466.41,-,0.30%
27-Aug-18,474.04,467.79,475.73,467.79,-,1.34%
28-Aug-18,473.55,474.04,475.3,472.96,-,-0.10%
29-Aug-18,473.44,473.55,474.81,471.33,-,-0.02%
30-Aug-18,469.72,473.44,473.44,469.19,-,-0.79%
31-Aug-18,469.32,469.72,469.72,466.72,-,-0.09%
4-Sep-18,471.81,469.32,471.93,467.17,-,0.53%
5-Sep-18,471.96,471.81,474.19,471.2,-,0.03%
6-Sep-18,469.17,471.96,472.17,467.99,-,-0.59%
7-Sep-18,468.63,469.17,470.35,467.01,-,-0.12%
10-Sep-18,468.26,468.63,470.71,467.97,-,-0.08%
11-Sep-18,468.8,468.26,470.14,465.5,-,0.12%
12-Sep-18,464.61,468.8,469.8,464.28,-,-0.89%
13-Sep-18,463.92,464.61,467.8,462.98,-,-0.15%
14-Sep-18,466.98,463.92,467.42,463.92,-,0.66%
17-Sep-18,465.32,466.98,468.38,464.62,-,-0.36%
18-Sep-18,467.25,465.32,467.9,464.33,-,0.41%
19-Sep-18,475.47,467.25,476.8,467.25,-,1.76%
20-Sep-18,479.29,475.47,480.92,475.47,-,0.80%
21-Sep-18,477.54,479.29,480.24,477.09,-,-0.37%
24-Sep-18,472.47,477.54,477.57,472.13,-,-1.06%
25-Sep-18,470.66,472.47,474.38,470.42,-,-0.38%
26-Sep-18,464.66,470.66,471.64,463.91,-,-1.27%
27-Sep-18,463.09,464.66,466.86,462.65,-,-0.34%
28-Sep-18,458.18,463.09,463.09,457.65,-,-1.06%
1-Oct-18,459.77,458.18,463.2,458.18,-,0.35%
2-Oct-18,459.98,459.77,460.78,456.62,-,0.05%
