Date,Price,Open,High,Low,Vol.,Change %
6-Jan-21,480.27,465.82,483.56,465.82,145.84M,4.09%
7-Jan-21,484.04,482.98,487.03,482.25,113.20M,0.78%
8-Jan-21,481.58,484.11,485.37,475.89,98.37M,-0.51%
11-Jan-21,481.6,474.15,483.46,472.36,89.48M,0.00%
12-Jan-21,488.08,481.12,489.58,479.77,98.08M,1.35%
13-Jan-21,482.91,486.99,488.42,480.94,89.27M,-1.06%
14-Jan-21,481.07,483.96,484.73,480.57,87.34M,-0.38%
15-Jan-21,474.04,476.95,476.95,469.35,93.38M,-1.46%
19-Jan-21,475.92,478.06,479.17,473.98,85.79M,0.40%
20-Jan-21,477.61,477.96,478.89,475.51,83.09M,0.36%
21-Jan-21,470.43,476.82,477.77,470.43,91.68M,-1.50%
22-Jan-21,468.43,465.56,470.04,465.02,86.70M,-0.43%
25-Jan-21,465.88,466.86,467.74,457.7,118.57M,-0.54%
26-Jan-21,459.38,468.09,469.9,459.25,114.62M,-1.40%
27-Jan-21,445.62,454.55,454.55,440.58,155.39M,-3.00%
28-Jan-21,453.71,448.95,456.06,448.95,138.07M,1.82%
29-Jan-21,444.85,452.2,453.76,442.34,158.45M,-1.95%
1-Feb-21,450.01,446.49,450.63,442.69,174.34M,1.16%
2-Feb-21,455.9,451.58,457.8,450.66,144.20M,1.31%
3-Feb-21,456.79,456.79,459.36,455.12,129.00M,0.20%
4-Feb-21,454.33,455.56,456.66,450.66,124.83M,-0.54%
5-Feb-21,462.08,457.14,462.63,457.14,117.27M,1.71%
8-Feb-21,465.83,466.26,467.27,464.64,85.53M,0.81%
9-Feb-21,462.6,465.97,466.34,461.29,80.89M,-0.69%
10-Feb-21,461.69,465.24,465.71,459.07,112.76M,-0.20%
11-Feb-21,462.35,463.14,464.85,458.5,73.84M,0.14%
12-Feb-21,467.06,461.23,467.23,460.86,62.54M,1.02%
16-Feb-21,466.19,468.66,470.46,465.63,99.31M,-0.19%
17-Feb-21,465.57,464.11,466.35,459.65,85.47M,-0.13%
18-Feb-21,462.67,463.46,464.72,460.49,94.27M,-0.62%
19-Feb-21,471.21,465.46,473.09,465.32,115.26M,1.85%
22-Feb-21,472.99,469.79,474.81,469.25,106.46M,0.38%
23-Feb-21,474.52,472.17,475.76,464.49,96.97M,0.32%
24-Feb-21,478.86,474.51,480.63,473.07,95.20M,0.91%
25-Feb-21,467.4,477.58,478.2,465.56,82.81M,-2.39%
26-Feb-21,461.11,465.38,467.18,458.37,116.03M,-1.35%
1-Mar-21,472.82,466.89,475.27,466.89,85.14M,2.54%
2-Mar-21,475.55,474.18,479.72,473.9,93.40M,0.58%
3-Mar-21,470.58,473.65,476.81,470.52,85.33M,-1.05%
4-Mar-21,460.88,469.07,471.57,453.12,111.24M,-2.06%
5-Mar-21,471.73,465.2,472.98,455.88,98.88M,2.35%
8-Mar-21,477.82,472.72,484.91,472.36,97.79M,1.29%
9-Mar-21,480.94,478.96,484.63,477.61,91.76M,0.65%
10-Mar-21,488.82,483.08,492.5,482.82,82.58M,1.64%
11-Mar-21,491.51,493.06,495.34,491.12,85.14M,0.55%
12-Mar-21,492.42,491.42,492.76,489.93,67.05M,0.19%
15-Mar-21,493.2,491,493.32,487.28,85.13M,0.16%
16-Mar-21,488.89,492.72,493.12,486.41,79.66M,-0.87%
17-Mar-21,493.31,488.46,494.51,487.44,86.44M,0.90%
